推: 6,噓: 0,分數: 6,作者: KitsuneNeko (狐貓),標題: Re: [問卦] 護國超人怎麼會想強○女性？,時間: Sat Jul  2 23:21:58 2022
推: 6,噓: 0,分數: 6,作者: koushimei (平安順心),標題: Re: [問卦] 日本人均國民所得什麼時候被台灣超過？,時間: Sun Jul  3 11:23:27 2022
推: 4,噓: 1,分數: 3,作者: Ommmmmm5566 (有人責備我們不夠深入),標題: Re: [問卦] 手機真的不能放口袋嗎,時間: Sun Jul  3 00:24:21 2022
推: 192,噓: 8,分數: 184,作者: ashow (修~(￣▽￣)~(＿△＿)~),標題: [問卦] 不經思考 第一首想到蔡健雅的歌？,時間: Sun Jul  3 00:01:44 2022
推: 4,噓: 3,分數: 1,作者: Ericz7000 (),標題: [問卦] 有人會忘記洗澡嗎,時間: Sun Jul  3 08:48:39 2022
推: 8,噓: 5,分數: 3,作者: jiern (jiern),標題: Re: [新聞] 不會用藍芽！師大教授千字文控店員態度差,時間: Sun Jul  3 09:10:11 2022
推: 8,噓: 2,分數: 6,作者: became (windim),標題: [問卦] 如何在第一次傳訊息給對方不犯跟騷法呢,時間: Sun Jul  3 09:11:46 2022
推: 3,噓: 2,分數: 1,作者: oz5566 (阿萊克修斯),標題: [問卦] 重機 台女 甲甲 怎摸都那摸愛吃自助餐,時間: Sun Jul  3 10:55:39 2022
推: 77,噓: 14,分數: 63,作者: hTCU11 (Squeeze),標題: [新聞] 西門町火紅「泰國店」13歲少女陪酒「100,時間: Sun Jul  3 01:48:49 2022
推: 0,噓: 0,分數: 0,作者: sinohara (kinu),標題: Re: [問卦] 羅時豐坐在膠囊上面是不是超猛的,時間: Sun Jul  3 00:09:22 2022
推: 4,噓: 0,分數: 4,作者: Articuno (水噹噹),標題: [新聞] 車庫改裝芭比展示間 珍藏芭比娃娃天天欣賞,時間: Sat Jul  2 23:47:14 2022
推: 6,噓: 0,分數: 6,作者: anomic24 (若彧),標題: [問卦] 戲水的人都不怕水髒嗎,時間: Sun Jul  3 11:38:21 2022
推: 106,噓: 29,分數: 77,作者: Gazooli (阿爾敏·亞魯雷特),標題: [問卦] 重機在國道摔車會怎麼樣？,時間: Sun Jul  3 10:18:11 2022
推: 7,噓: 5,分數: 2,作者: thelittleone (うそつき),標題: [問卦] 台灣國際觀是不是太偏頗了？,時間: Sun Jul  3 11:21:24 2022
推: 14,噓: 3,分數: 11,作者: bathilda (bat),標題: Re: [問卦] 蔡健雅到底多會唱歌？,時間: Sun Jul  3 01:32:03 2022
推: 9,噓: 3,分數: 6,作者: GAP5566 (User),標題: [問卦] 女人對男人說你‘’搞怪‘’的地方很多,時間: Sun Jul  3 09:28:35 2022
推: 9,噓: 0,分數: 9,作者: skn60694 (入聲),標題: [問卦] 穿素Polo衫紮西裝褲被笑 如何處置?,時間: Sun Jul  3 09:14:52 2022
推: 5,噓: 1,分數: 4,作者: andrewmiho (愛喝啤酒),標題: [問卦] 高速公路無差別開放車輛有沒搞頭？,時間: Sun Jul  3 09:16:26 2022
推: 1,噓: 0,分數: 1,作者: lucifa38 (夢中與誰相見),標題: Re: [問卦] 日本男優小栗旬為什麼能紅那麼久？,時間: Sun Jul  3 08:38:08 2022
推: 17,噓: 46,分數: -29,作者: ptt987654321 (大谷躺平),標題: [新聞] 好市多衛生紙漲價!會員崩潰 王浩宇驚喊,時間: Sun Jul  3 08:35:09 2022
推: 3,噓: 0,分數: 3,作者: seysem (seysem),標題: Re: [問卦] 確診後3個月內到底會不會二次確診???,時間: Sun Jul  3 01:27:55 2022
推: 0,噓: 0,分數: 0,作者: toofat (南勢角野郎哥),標題: [問卦] 為什麼翻譯成最偉大的命中？,時間: Sun Jul  3 00:32:51 2022
推: 4,噓: 7,分數: -3,作者: aventardorsv (lamborghini aventadorsv),標題: [問卦] 正妹是在吃醋嗎?,時間: Sun Jul  3 00:49:19 2022
推: 0,噓: 0,分數: 0,作者: ubcs (覺★青年超冒險蓋),標題: [公告] 八卦板板規(2022.02.21),時間: Mon Feb 21 23:04:30 2022
推: 11,噓: 60,分數: -49,作者: WorkinChina (WIC),標題: [新聞] 轉型正義座談 范雲:完整真相才有真正信,時間: Sun Jul  3 11:29:18 2022
推: 0,噓: 0,分數: 0,作者: tom501062003 (池袋情報商),標題: [問卦] 一千元上的小朋友現在在幹嘛？,時間: Sun Jul  3 12:00:06 2022
推: 12,噓: 10,分數: 2,作者: fcugeo (fcugeo1746),標題: [新聞] 環團自製「塑膠福利熊」 呼籲全聯減塑,時間: Sun Jul  3 00:05:58 2022
推: 33,噓: 10,分數: 23,作者: subcrew (Working Below The Hype),標題: [問卦] 重機上國道遇到超級暴雨會怎樣,時間: Sun Jul  3 11:04:06 2022
推: 12,噓: 7,分數: 5,作者: asd245438 (不要問，一切都是幻影~),標題: [新聞] 跨部會齊推充電樁設置 為電動車普及化鋪,時間: Sat Jul  2 23:16:35 2022
推: 0,噓: 0,分數: 0,作者: s001582000 (洨軒),標題: Re: [問卦] 到底還有甚麼影集可以看啦,時間: Sun Jul  3 11:51:17 2022
推: 10,噓: 17,分數: -7,作者: GrimmNotes (),標題: [新聞] 劉樂妍情緒潰堤！悲喊「老天爺殘忍」：,時間: Sun Jul  3 10:09:39 2022
推: 0,噓: 1,分數: -1,作者: kaky (菩提本無樹明鏡亦非台),標題: Re: [新聞] 92歲嬤染疫急診等29小時亡 家屬質疑延誤,時間: Sun Jul  3 01:04:27 2022
推: 11,噓: 6,分數: 5,作者: Inkdust (凡),標題: [新聞] 14歲少女得知大學男友劈腿 自曝曾經啪,時間: Sun Jul  3 10:04:53 2022
推: 61,噓: 8,分數: 53,作者: a0a000000000 (...),標題: [新聞] NASA署長示警 小心中國登月佔領月球,時間: Sun Jul  3 08:45:51 2022
推: 8,噓: 2,分數: 6,作者: XBOXFANS (man),標題: [新聞] 福原愛遭抵制仍照上各類節目 電視台製作,時間: Sun Jul  3 08:57:50 2022
推: 0,噓: 0,分數: 0,作者: a245065789 (PDA),標題: [問卦] 今天去殺139縣道 怎警察特多,時間: Sun Jul  3 11:57:29 2022
推: 9,噓: 1,分數: 8,作者: KKKKKvs333 (NOW_EMPiRE),標題: [問卦] 劉若英的哪首歌最好？,時間: Sun Jul  3 08:32:30 2022
推: 7,噓: 3,分數: 4,作者: BigCockman (大雕男),標題: [問卦] 老人學不會新科技的原因是什麼？,時間: Sun Jul  3 11:43:23 2022
推: 7,噓: 3,分數: 4,作者: P0GUY (仆街~~~~~),標題: [問卦] 各位有聽完任何一張去年發的專輯嗎,時間: Sun Jul  3 09:59:48 2022
推: 10,噓: 0,分數: 10,作者: afacebook (A臉書),標題: [問卦] 中國人為什麼要自己蓋艾菲爾鐵塔?,時間: Sat Jul  2 23:36:46 2022
推: 0,噓: 3,分數: -3,作者: mono5566 (優雅氣質不反串),標題: [問卦] 貓貓一直不肯走,時間: Sat Jul  2 23:16:27 2022
推: 32,噓: 7,分數: 25,作者: kidtoo (我看你完全是不懂喔),標題: [問卦] 為什麼台灣 對8+9文化這麼買單？,時間: Sun Jul  3 00:06:09 2022
推: 7,噓: 11,分數: -4,作者: OPPAISuki (OPPAISuki),標題: [問卦] 有人聽過 蔡健雅 這張專輯的嗎? +1,時間: Sun Jul  3 00:05:13 2022
推: 7,噓: 1,分數: 6,作者: bathilda (bat),標題: [問卦] 整形不會自己審查一下結果嗎？,時間: Sun Jul  3 03:41:46 2022
推: 7,噓: 1,分數: 6,作者: Townshend (Pete),標題: [問卦] 很多老人都走了 勞健保壓力是否減輕很多?,時間: Sun Jul  3 10:19:02 2022
推: 12,噓: 2,分數: 10,作者: songgood (ilovegoodgame),標題: [問卦] 蔡桃貴和晨晨怎差這麼多,時間: Sun Jul  3 11:01:21 2022
推: 14,噓: 2,分數: 12,作者: kinjk01 (小白),標題: [問卦] 會吸毒的人不能相信？,時間: Sun Jul  3 02:09:04 2022
推: 3,噓: 3,分數: 0,作者: a493103terry (就是這麼惠),標題: [問卦] 怎麼跟半年沒聯絡的教授打招呼,時間: Sun Jul  3 10:36:10 2022
推: 0,噓: 0,分數: 0,作者: cutiehoneyzu (McHilo),標題: [問卦] 爲什麼玩股票錢賠越多 身體會越腫？？,時間: Sun Jul  3 11:55:06 2022
推: 0,噓: 0,分數: 0,作者: PCclean (BOBO),標題: Re: [問卦] 長得醜宅貌的男生怎麼交女友,時間: Sun Jul  3 07:29:50 2022
推: 5,噓: 4,分數: 1,作者: drakd4d (NULL),標題: [問卦] 金曲獎頒獎 陶喆 周杰倫跑去哪了？,時間: Sun Jul  3 01:50:46 2022
推: 8,噓: 0,分數: 8,作者: wpd (??),標題: [問卦] 台灣會流行起安全帽印上自己封號嗎??,時間: Sun Jul  3 02:56:59 2022
推: 0,噓: 2,分數: -2,作者: Qorqios (塔の魔女⊕﹏⊕‼),標題: Re: [問卦] 女友演舞台劇被內定刷掉==+,時間: Sun Jul  3 01:02:38 2022
推: 8,噓: 1,分數: 7,作者: p25488148 (一定愛用挖ㄟ馬吉呀米),標題: [問卦] 為啥被大學長撞的小客車不用負全責啊,時間: Sun Jul  3 09:43:46 2022
推: 0,噓: 0,分數: 0,作者: juyhnmki (juyhnmki),標題: [問卦] 不用漱口杯的人多嗎？,時間: Sun Jul  3 11:58:52 2022
推: 2,噓: 1,分數: 1,作者: kelvintube (strike-out),標題: [問卦] 有金曲最佳女歌手的八卦嗎？,時間: Sat Jul  2 23:36:31 2022
推: 6,噓: 0,分數: 6,作者: nk11208z (小魯),標題: [問卦] 每年的KKBOX風雲榜才是真正的金曲獎吧,時間: Sun Jul  3 00:14:13 2022
推: 0,噓: 0,分數: 0,作者: Lefteye (利傅艾),標題: Re: [問卦] 周杰倫的專輯哪一張可以稱為最佳華語專輯,時間: Sun Jul  3 08:42:19 2022
推: 7,噓: 1,分數: 6,作者: cailon (我不一定是我!),標題: [問卦] 原來已經暑假了,時間: Sat Jul  2 23:29:39 2022
推: 2,噓: 3,分數: -1,作者: laugh8562 (laugh8562),標題: [問卦] 這個人怎麼在水上移動的?,時間: Sun Jul  3 11:15:32 2022
推: 2,噓: 6,分數: -4,作者: miloskyman (削波快),標題: [問卦] 今年的金曲是不是在分豬肉,時間: Sun Jul  3 00:33:52 2022
推: 12,噓: 4,分數: 8,作者: opemhood (大漢堡),標題: [問卦] 為了民主自由，獨裁也是必要的一環吧？,時間: Sat Jul  2 23:14:01 2022
推: 12,噓: 5,分數: 7,作者: meta41110 (阿標),標題: [新聞] 高通膨、失業增 痛苦指數飆,時間: Sun Jul  3 11:08:13 2022
推: 132,噓: 43,分數: 89,作者: george303 (ASICS),標題: [新聞] 爭取路權！大型重機騎上國道「遍地開花,時間: Sun Jul  3 08:22:06 2022
推: 3,噓: 2,分數: 1,作者: ffdqfe (苦惱),標題: [問卦] 為什麼不能優雅的老去？,時間: Sun Jul  3 02:40:20 2022
推: 17,噓: 7,分數: 10,作者: parkinque (英文老師),標題: Re: [爆卦] 中國搖滾之父崔健獲最佳男歌手獎,時間: Sat Jul  2 23:48:11 2022
推: 97,噓: 11,分數: 86,作者: rexlin (Some like it hot!!),標題: [新聞] 長照悲歌！拿菜刀砍頸殺阿嬤 思覺失調孫,時間: Sun Jul  3 03:10:49 2022
推: 10,噓: 2,分數: 8,作者: thewtf (濱邊美波我老婆),標題: [問卦] 發現日本人根本不會害怕停電（圖,時間: Sun Jul  3 09:17:51 2022
推: 62,噓: 23,分數: 39,作者: cow09421 (傲嬌戰場原),標題: [新聞] 轎車高速撞2車「保全等紅燈無辜慘死」肇,時間: Sun Jul  3 06:58:33 2022
推: 5,噓: 1,分數: 4,作者: johanLarson (Rent),標題: Re: [問卦] 其實麥當勞一直以來方針都很正確吧?,時間: Sun Jul  3 01:31:04 2022
推: 4,噓: 1,分數: 3,作者: silver0314 (吾要失態了！),標題: [問卦] 蕭亞軒是在cos HIM嗎？,時間: Sun Jul  3 01:42:09 2022
推: 0,噓: 0,分數: 0,作者: forest1538 (hcaoc),標題: [問卦] 連鎖早餐店最頂是哪家？,時間: Sun Jul  3 12:02:00 2022
推: 442,噓: 17,分數: 425,作者: Homura (德意志國防貓),標題: [問卦] 震撼彈！上站次數變成紫色了,時間: Sun Jul  3 00:17:37 2022
推: 100,噓: 13,分數: 87,作者: zkowntu (冰楓冷雁),標題: [爆卦] 中國搖滾之父崔健獲最佳男歌手獎,時間: Sat Jul  2 23:41:21 2022
推: 2,噓: 0,分數: 2,作者: BroDians (網圍包),標題: [問卦] 某些全家便利商店是不是新舊歡迎光臨音樂都放？,時間: Sat Jul  2 23:51:39 2022
推: 1,噓: 1,分數: 0,作者: ray081411 (ray),標題: [問卦] 潮潮有在洗帽子嗎,時間: Sun Jul  3 07:33:02 2022
推: 40,噓: 7,分數: 33,作者: arakiyuko (ゆんぴょ),標題: [問卦] 抄襲歌手有資格得金曲獎嗎？,時間: Sun Jul  3 02:00:58 2022
推: 2,噓: 0,分數: 2,作者: autokey (該起床啦),標題: [問卦] 玩三國志創新武將是明星藝人是何心態?,時間: Sun Jul  3 00:49:03 2022
推: 10,噓: 19,分數: -9,作者: LoveMakeLove (0),標題: [新聞] 悼念乙未戰爭英魂 蔡英文：客家精神就是,時間: Sun Jul  3 10:59:11 2022
推: 3,噓: 0,分數: 3,作者: wade6510 (真情不必多說),標題: Re: [問卦] 在日本住飯店真的很容易撞鬼嗎？？,時間: Sat Jul  2 23:41:08 2022
推: 9,噓: 0,分數: 9,作者: KennethC (Smith),標題: [問卦] 有沒有林雪坪大學的八卦??,時間: Sat Jul  2 23:38:16 2022
推: 21,噓: 1,分數: 20,作者: ivorysoap (ivorysoap),標題: [問卦] 現在的中高學生帶什麼會成為班上紅人？,時間: Sun Jul  3 09:08:51 2022
推: 0,噓: 0,分數: 0,作者: scores (男兒當逆天！),標題: Re: [問卦] 蕭亞軒的鼻子怎摸了,時間: Sat Jul  2 23:40:00 2022
推: 10,噓: 6,分數: 4,作者: fox875566 (fox9527),標題: [問卦] 全世界石油業只有中油虧錢嗎,時間: Sun Jul  3 09:33:12 2022
推: 2,噓: 0,分數: 2,作者: F16V (你姬善擠 獨門武器),標題: [新聞] 菲採購6艘韓製近海巡邏艦 增強海上戰力,時間: Sun Jul  3 11:17:50 2022
推: 65,噓: 9,分數: 56,作者: ian1107 (飛翔般的奔跑),標題: [問卦] 蕭亞軒的代表作是什麼的卦?,時間: Sat Jul  2 23:24:38 2022
推: 7,噓: 2,分數: 5,作者: murray5566 (睡覺睡到自然醒),標題: [問卦] 趙孝成王走錯哪一步才被秦國坑殺40萬兵?,時間: Sun Jul  3 00:11:20 2022
推: 4,噓: 2,分數: 2,作者: Moneygerm (熊鮪猩),標題: [問卦]  哪個最酷,時間: Sun Jul  3 00:17:52 2022
推: 101,噓: 3,分數: 98,作者: gindisergo (gindis),標題: [新聞] 「20公分」巨型非洲蝸牛入侵美國佛州！ ,時間: Sun Jul  3 04:34:23 2022
推: 19,噓: 3,分數: 16,作者: sunsam (山山姆),標題: [問卦] QBurger 現在時間生意這樣好喔,時間: Sun Jul  3 10:35:13 2022
推: 8,噓: 2,分數: 6,作者: chirex (不含銅鋰鋅),標題: Re: [新聞] 中國禁鳳梨、石斑就轉賣日本？日本專家搖,時間: Sun Jul  3 00:24:56 2022
推: 6,噓: 1,分數: 5,作者: aabbcc520 (U質文),標題: Re: [新聞] 人妻嬌羞連結老同學！他爽喊：射滿妳　,時間: Sun Jul  3 11:30:28 2022
推: 4,噓: 2,分數: 2,作者: kohanchen (kohanchen),標題: [問卦] 為何還沒有迴轉小菜？,時間: Sun Jul  3 09:44:46 2022
推: 7,噓: 1,分數: 6,作者: Sron (讀書好嗎),標題: [問卦] 欸靠 現在才知道眭澔平入圍過金曲是不,時間: Sun Jul  3 02:51:51 2022
推: 149,噓: 6,分數: 143,作者: ubcs (覺★青年超冒險蓋),標題: [公告] 六月份置底閒聊區,時間: Wed Jun  8 16:40:42 2022
推: 9,噓: 1,分數: 8,作者: fawangching (),標題: [問卦] 自介說自己的興趣是去八大行業玩？,時間: Sun Jul  3 08:36:20 2022
推: 24,噓: 14,分數: 10,作者: Goo4u (Goo4u),標題: [問卦] 這波股市殺盤，逼一堆人賣房補融資斷頭,時間: Sun Jul  3 08:03:07 2022
推: 6,噓: 7,分數: -1,作者: kalaokla (卡啦),"標題: [問卦] 有沒有ptt股票版在實行""文字獄""的八卦?",時間: Sun Jul  3 10:57:01 2022
推: 2,噓: 3,分數: -1,作者: yangzy (亞瑟),標題: [問卦] 你們有人在自家地下室埋東西嗎？,時間: Sun Jul  3 00:05:17 2022
推: 3,噓: 0,分數: 3,作者: g7a7n7 (優文製造機),標題: [問卦] 尼哥連老闆都敢歧視啦？,時間: Sat Jul  2 23:19:59 2022
推: 2,噓: 0,分數: 2,作者: blue999 (FLY),標題: Re: [問卦] 為什麼台灣 對8+9文化這麼買單？,時間: Sun Jul  3 00:20:20 2022
推: 4,噓: 7,分數: -3,作者: generalfungi (香菇將軍),標題: [問卦] 是不是很多人不知道蔡健雅疑似抄襲？,時間: Sat Jul  2 23:26:59 2022
推: 7,噓: 10,分數: -3,作者: assassinASHE (幹古專用帳號),標題: [問卦] 媽媽不喜歡花車小姐...,時間: Sun Jul  3 00:29:06 2022
推: 1,噓: 1,分數: 0,作者: CNseven (Maryyyyyyyy),標題: [問卦] 這裡的夜景很有感覺,時間: Sun Jul  3 01:41:26 2022
推: 3,噓: 0,分數: 3,作者: KennethC (Smith),標題: [問卦] 燕麥奶是不是變淡了qq??,時間: Sun Jul  3 00:34:10 2022
推: 3,噓: 1,分數: 2,作者: fuya101 (@@),標題: [問卦] 長青苔是因為,時間: Sun Jul  3 10:33:09 2022
推: 4,噓: 1,分數: 3,作者: henkyu (也無風雨也無晴),標題: [問卦] 影片配樂的八卦？,時間: Sun Jul  3 08:38:58 2022
推: 0,噓: 0,分數: 0,作者: mk203125 (戴奧辛),標題: [問卦] 電池是不是懷孕了？？,時間: Sun Jul  3 12:03:36 2022
推: 19,噓: 1,分數: 18,作者: chubby31190 (優文專家),標題: [新聞] 省時縮路程有感！服務區聯外道成上國道「,時間: Sun Jul  3 03:27:53 2022
推: 2,噓: 5,分數: -3,作者: blaga (羅馬尼亞哲學家),標題: [問卦] 吃科學麵捏 or 不捏都幾？,時間: Sun Jul  3 00:54:51 2022
推: 2,噓: 2,分數: 0,作者: lightwish (穹願),標題: [新聞] 江蘇安徽疫情升溫 民眾恐慌囤積物資,時間: Sat Jul  2 23:25:13 2022
推: 2,噓: 0,分數: 2,作者: tucson (tucson),標題: Re: [新聞] 劉樂妍情緒潰堤！悲喊「老天爺殘忍」,時間: Sun Jul  3 10:42:51 2022
推: 55,噓: 6,分數: 49,作者: ashow (修~(￣▽￣)~(＿△＿)~),標題: [問卦] 有沒有蔡健雅拿四座金曲歌后的八卦,時間: Sat Jul  2 23:21:32 2022
推: 4,噓: 0,分數: 4,作者: tth9955 (EvilHeart),標題: [問卦] 和歌山是不是很危險 =.=|||,時間: Sat Jul  2 23:08:53 2022
推: 19,噓: 1,分數: 18,作者: sole772pk37 (單推Korone),標題: [問卦] 普通重型機車族會想上國道嗎,時間: Sun Jul  3 11:07:43 2022
推: 2,噓: 0,分數: 2,作者: pptsuck (whip),標題: [問卦] 派克諾坦這角色是參考楊謹華還是蕭亞軒?,時間: Sun Jul  3 00:08:26 2022
推: 4,噓: 0,分數: 4,作者: s2678132 (重力可可),標題: Re: [新聞] 西門町火紅「泰國店」13歲少女陪酒「100,時間: Sun Jul  3 02:55:44 2022
推: 67,噓: 7,分數: 60,作者: KIRA1943 (大俠愛吃漢堡包),標題: [問卦] 到底還有甚麼影集可以看啦,時間: Sun Jul  3 11:05:23 2022
推: 8,噓: 3,分數: 5,作者: s1777001 (iPad溫開水),標題: [新聞] 漁民節不開心 韓國瑜轟政府「大內宣」無,時間: Sat Jul  2 23:17:33 2022
推: 2,噓: 0,分數: 2,作者: cpz (我是閃亮亮的鑽石),標題: [問卦] 有鄉民這半年變低端的ㄇ？,時間: Sat Jul  2 23:09:32 2022
推: 2,噓: 3,分數: -1,作者: gentleman888 (),標題: [問卦] 肥宅不爽服務態度不佳的店員要怎麼處理,時間: Sun Jul  3 10:55:03 2022
推: 2,噓: 4,分數: -2,作者: JHS (慕山駛者),標題: [問卦] 為何會有美女愛上軟男爛男暴力男,時間: Sun Jul  3 08:15:34 2022
推: 10,噓: 7,分數: 3,作者: saipipi (雷神),標題: [問卦] 明年應該辦金曲抖音獎才對？,時間: Sun Jul  3 08:34:30 2022
推: 26,噓: 7,分數: 19,作者: Ericz7000 (),標題: [問卦] 為什麼拉麵店常常放動漫歌,時間: Sun Jul  3 09:01:47 2022
推: 7,噓: 4,分數: 3,作者: aabbcc520 (U質文),標題: [問卦] 3年又3年都過10個了怎麼還沒有女朋友八卦,時間: Sun Jul  3 11:20:33 2022
推: 22,噓: 1,分數: 21,作者: WeiU (台大IU),標題: Re: [問卦] 兩顆安眠藥不夠，你有試第三顆嗎？,時間: Sat Jul  2 23:26:31 2022
推: 12,噓: 3,分數: 9,作者: david0426 (軒軒寶貝),標題: [問卦] 急！盔甲巨人把城牆撞破了,時間: Sun Jul  3 00:40:30 2022
推: 23,噓: 3,分數: 20,作者: Dukkha (Anagami),標題: [新聞] 斯里蘭卡是中國「債務陷阱」的受害者？,時間: Sun Jul  3 10:20:47 2022
推: 22,噓: 3,分數: 19,作者: kauosong (如何一少年，匆匆已白頭),標題: [問卦] 現在的新歌手誰有實力可以辦萬人演唱會？,時間: Sun Jul  3 06:15:44 2022
推: 8,噓: 4,分數: 4,作者: Luckmeow (meow),標題: [問卦] 直腸科醫師怎沒衛教宣導別肛交傷害肛門？,時間: Sun Jul  3 11:40:06 2022
推: 5,噓: 6,分數: -1,作者: lelena (智慧之神-透特),標題: [問卦] 為什麼不派周子瑜solo?,時間: Sun Jul  3 09:56:24 2022
推: 8,噓: 2,分數: 6,作者: Akuma5566 (塔綠班親衛隊),標題: Re: [新聞] PTT有人對烏俄戰爭抱持投降主義 綠委要求,時間: Sun Jul  3 11:14:40 2022
推: 1,噓: 0,分數: 1,作者: pauljet (拜登哥不要),標題: Re: [問卦] 趙孝成王走錯哪一步才被秦國坑殺40萬兵?,時間: Sun Jul  3 00:19:33 2022
推: 7,噓: 3,分數: 4,作者: jasd1786 (假橡膠樹),標題: [問卦] 有沒有入圍金曲獎最輕鬆的方法？,時間: Sun Jul  3 01:58:47 2022
推: 9,噓: 0,分數: 9,作者: linda17a3 (),標題: [問卦] 陶瓷內膽保溫杯界的ez100pu是誰？,時間: Sun Jul  3 09:05:59 2022
推: 5,噓: 7,分數: -2,作者: thewtf (濱邊美波我老婆),標題: [問卦] 速食店主管都是大奶配黑色內衣嗎,時間: Sun Jul  3 09:02:01 2022
推: 10,噓: 10,分數: 0,作者: a1e (我上了賊船了囧),標題: Re: [新聞] 故宮國寶最後一位押運人 索予明辭世,時間: Sun Jul  3 00:13:40 2022
推: 4,噓: 0,分數: 4,作者: ketter (挖西林老背),標題: [問卦] 伍佰要改名嗎?,時間: Sun Jul  3 08:31:26 2022
推: 38,噓: 5,分數: 33,作者: Beanoodle (津崎似超人平匡先生),標題: [問卦] 不經思考第一個想到姓蔡的女性是誰？,時間: Sun Jul  3 00:09:28 2022
推: 4,噓: 3,分數: 1,作者: ChuanFunker (八卦版水桶常客),標題: [問卦] 還記得你小時候的志願嗎？,時間: Sun Jul  3 00:35:25 2022
推: 3,噓: 2,分數: 1,作者: darkstar07 (高級大法師),標題: [問卦] 8+9用滅火器幹架要如何使用?,時間: Sun Jul  3 11:10:35 2022
推: 10,噓: 4,分數: 6,作者: Kimmy (Kimi),標題: [問卦] NBA史上最衰球隊是籃網吧,時間: Sun Jul  3 08:05:43 2022
推: 6,噓: 0,分數: 6,作者: kimo6414 (凡人皆有一死),標題: [問卦] 貓會抬頭睡覺嗎,時間: Sat Jul  2 23:09:42 2022
推: 6,噓: 0,分數: 6,作者: whoisanky (ノ・ω・)阿呼(・ω・ヾ),標題: [問卦] 這是什麼蛾？,時間: Sun Jul  3 08:55:12 2022
推: 55,噓: 6,分數: 49,作者: windward007 (風魔法師),標題: [問卦] 你的金曲驚爆點是什麼？,時間: Sun Jul  3 00:14:38 2022
推: 22,噓: 16,分數: 6,作者: purine5566 (漂亮56),標題: [問卦] 其實麥當勞一直以來方針都很正確吧?,時間: Sun Jul  3 01:08:58 2022
推: 398,噓: 135,分數: 263,作者: ispy03532003 (臭酸肥它),標題: Re: [問卦] 金曲獎自甘墮落到快沒靈魂,時間: Sun Jul  3 00:40:23 2022
推: 2,噓: 2,分數: 0,作者: sploo (貓人),標題: [問卦] 圖書館是不是變熱,時間: Sun Jul  3 10:26:41 2022
推: 3,噓: 4,分數: -1,作者: lelena (智慧之神-透特),"標題: [問卦] 大家前兩年賺的,還是屌打今年賠的吧?",時間: Sun Jul  3 10:25:59 2022
推: 10,噓: 3,分數: 7,作者: pilor (Formosa),標題: [問卦] 買重機的好處在哪?,時間: Sun Jul  3 10:43:26 2022
推: 26,噓: 4,分數: 22,作者: Luckmeow (meow),標題: [新聞] 猴痘發作「癢爆劇痛」根本睡不著！他揭崩,時間: Sun Jul  3 10:37:29 2022
推: 0,噓: 0,分數: 0,作者: honkwun (反皮草 拒絕血腥時尚),標題: Re: [新聞] 台積進駐高雄 環團促自帶綠電,時間: Sun Jul  3 11:36:03 2022
推: 6,噓: 0,分數: 6,作者: bigtreelife (Tree),標題: [問卦] 屋奴、孩奴那個苦？,時間: Sun Jul  3 09:51:09 2022
推: 2,噓: 4,分數: -2,作者: FanFan123 (梵梵),標題: [問卦] 還有人在看金曲獎？,時間: Sun Jul  3 01:39:53 2022
推: 2,噓: 4,分數: -2,作者: Ommmmmm5566 (有人責備我們不夠深入),標題: [問卦] 女友演舞台劇被內定刷掉==+,時間: Sun Jul  3 00:02:08 2022
推: 12,噓: 1,分數: 11,作者: asppsa (橘子綠了),標題: [新聞] 高雄連鎖麵包店無預警歇業！顧客付錢訂,時間: Sun Jul  3 08:00:06 2022
推: 5,噓: 1,分數: 4,作者: moai513 (523),標題: [問卦] 不經思考 第一想到漢堡是哪家?,時間: Sun Jul  3 11:42:13 2022
推: 8,噓: 4,分數: 4,作者: qazwsx1029 (含巨大長莖),標題: [問卦] 怎麼停紅燈最安全（認真問卦）,時間: Sun Jul  3 08:08:02 2022
推: 10,噓: 1,分數: 9,作者: z753951zxc (這是ID),標題: [新聞] 苗21線坍了！癌婦送醫受阻不治　南庄神,時間: Sun Jul  3 09:57:39 2022
推: 0,噓: 2,分數: -2,作者: AstrayKnight (牽小白兔看月光的大黑熊),標題: Re: [爆卦] 黃國昌FB,時間: Sun Jul  3 00:40:48 2022
推: 5,噓: 1,分數: 4,作者: SeaForest (~海森林~),標題: [問卦] 有A級黑豬肉的八卦嗎？,時間: Sat Jul  2 23:15:48 2022
推: 6,噓: 2,分數: 4,作者: OPPAISuki (OPPAISuki),標題: [問卦] 金曲粉是沒有網路不會看YT嗎?,時間: Sun Jul  3 00:19:41 2022
推: 26,噓: 6,分數: 20,作者: ckpioneer (風),標題: [新聞] 長髮辣妹打新冠疫苗狂掉髮！「電扇都不,時間: Sun Jul  3 08:07:15 2022
推: 45,噓: 14,分數: 31,作者: syearth (sysearth),標題: [問卦] 金馬 金曲什麼時候變成小眾 取暖的典禮?,時間: Sun Jul  3 09:50:55 2022
推: 21,噓: 12,分數: 9,作者: Sevorlaga (【斯佛拉加】。),標題: [問卦] 台灣中國的定局...為什麼不能用談的 (?),時間: Sun Jul  3 07:58:09 2022
推: 2,噓: 0,分數: 2,作者: kerkerson (高處不勝寒),標題: Re: [問卦] 整形不會自己審查一下結果嗎？,時間: Sun Jul  3 04:01:36 2022
